product_id,product_name,category_Furniture,category_Office Supplies,category_Technology,sub_category_Accessories,sub_category_Appliances,sub_category_Art,sub_category_Binders,sub_category_Bookcases,sub_category_Chairs,sub_category_Copiers,sub_category_Envelopes,sub_category_Fasteners,sub_category_Furnishings,sub_category_Labels,sub_category_Machines,sub_category_Paper,sub_category_Phones,sub_category_Storage,sub_category_Supplies,sub_category_Tables
OFF/ENV-001684,"Ames Peel and Seal, Recycled",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TEC/COP-003189,"Brother Fax and Copier, Color",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TEC/MAC-003374,"Konica Card Printer, Red",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
FUR/BOO-000007,"Bush 3-Shelf Cabinet, Mobile",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/FAS-001842,"Accos Thumb Tacks, Metal",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
OFF/FAS-001898,"OIC Rubber Bands, Assorted Sizes",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
OFF/LAB-002062,"Hon Legal Exhibit Labels, Laser Printer Compatible",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/SUP-002812,"Acme Trimmer, Steel",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
OFF/STO-002694,Smead Adjustable Mobile File Trolley with Lockable Top,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TEC/ACC-003097,Memorex Micro Travel Drive 4 GB,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002330,Xerox 1884,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/SUP-002772,Acme Box Cutter Scissors,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FUR/TAB-000734,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/APP-000877,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001160,"Boston Pens, Easy-Erase",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/LAB-002059,"Hon Legal Exhibit Labels, 5000 Label Set",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/PAP-002311,White Computer Printout Paper by Universal,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/LAB-002114,"Smead Legal Exhibit Labels, Adjustable",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
FUR/CHA-000358,"SAFCO Rocking Chair, Adjustable",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000438,"Deflect-O Clock, Black",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/APP-001002,"Hoover Refrigerator, Black",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/BOO-000086,"Ikea Library with Doors, Mobile",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/FAS-001829,"Accos Push Pins, Bulk Pack",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
OFF/ART-001285,"Sanford Markers, Water Color",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/APP-000932,Eureka The Boss Cordless Rechargeable Stick Vac,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-003069,Maxell 4.7GB DVD-R,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/BOO-000078,"Ikea Corner Shelving, Mobile",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001545,"Ibico Binding Machine, Recycled",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/MAC-003429,"Panasonic Calculator, Red",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OFF/ENV-001724,"GlobeWeis Clasp Envelope, Security-Tint",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TEC/MAC-003430,"Panasonic Calculator, White",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OFF/APP-001018,Hoover WindTunnel Plus Canister Vacuum,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001222,Newell 329,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002385,Xerox 1934,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/STO-002690,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TEC/PHO-003707,Panasonic KX T7731-B Digital phone,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/CHA-000204,"Global Value Steno Chair, Gray",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002134,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/COP-003282,"HP Personal Copier, Digital",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
FUR/TAB-000842,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/BIN-001388,"Avery Binder, Clear",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002166,"Eaton Message Books, 8.5 x 11",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/COP-003285,"HP Wireless Fax, Color",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
FUR/CHA-000255,Hon GuestStacker Chair,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001111,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003720,"Plantronics CS 50-USB - headset - Convertible, Monaural",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/ART-001149,Boston KS Multi-Size Manual Pencil Sharpener,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-003011,Logitech Desktop MK120 Mouse and keyboard Combo,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000648,"Tenex Light Bulb, Black",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TEC/ACC-003025,Logitech G700s Rechargeable Gaming Mouse,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ENV-001723,"GlobeWeis Clasp Envelope, Recycled",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
OFF/ENV-001685,"Ames Peel and Seal, Security-Tint",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
OFF/PAP-002169,"Eaton Message Books, Recycled",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/FUR-000418,Dana Halogen Swing-Arm Architect Lamp,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/APP-000946,Fellowes Superior 10 Outlet Split Surge Protector,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/COP-003290,Sharp AL-1530CS Digital Copier,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003528,AT&T 1070 Corded Phone,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/FUR-000587,Nu-Dell Float Frame 11 x 14 1/2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/APP-000854,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ENV-001718,Globe Weis Peel & Seel First Class Envelopes,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TEC/COP-003289,Sharp 1540cs Digital Laser Copier,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000489,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TEC/ACC-003167,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/STO-002530,Advantus Rolling Drawer Organizers,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FUR/BOO-000094,O'Sullivan 2-Shelf Heavy-Duty Bookcases,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002469,Xerox 21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/ENV-001665,"Ames Business Envelopes, Security-Tint",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
OFF/LAB-001969,Avery 494,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/PAP-002205,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
