Product_ID,Category,Sub-Category,Product_Name
TEC/PHO-003622,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker
TEC/PHO-003584,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone
OFF/FAS-001940,Office Supplies,Fasteners,"Super Bands, 12/Pack"
OFF/ENV-001669,Office Supplies,Envelopes,"Ames Clasp Envelope, Set of 50"
OFF/FAS-001830,Office Supplies,Fasteners,"Accos Push Pins, Metal"
OFF/LAB-002108,Office Supplies,Labels,"Smead Color Coded Labels, Laser Printer Compatible"
TEC/COP-003264,Technology,Copiers,"Hewlett Wireless Fax, High-Speed"
FUR/FUR-000512,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony"
OFF/ART-001266,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener
OFF/FAS-001942,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box"
OFF/ART-001153,Office Supplies,Art,"Boston Markers, Water Color"
TEC/MAC-003460,Technology,Machines,"StarTech Calculator, Durable"
OFF/STO-002764,Office Supplies,Storage,Tennsco Single-Tier Lockers
OFF/PAP-002189,Office Supplies,Paper,"Enermax Memo Slips, Multicolor"
TEC/PHO-003547,Technology,Phones,BlackBerry Q10
TEC/MAC-003390,Technology,Machines,"Konica Receipt Printer, Red"
OFF/BIN-001573,Office Supplies,Binders,"Performers Binder/Pad Holder, Black"
OFF/APP-000853,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors
OFF/ART-001170,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener
OFF/PAP-002490,Office Supplies,Paper,Xerox 229
OFF/SUP-002770,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads
OFF/SUP-002888,Office Supplies,Supplies,"Kleencut Trimmer, High Speed"
OFF/BIN-001370,Office Supplies,Binders,Acco Translucent Poly Ring Binders
OFF/FAS-001869,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack"
TEC/COP-003216,Technology,Copiers,"Canon Fax and Copier, Laser"
TEC/PHO-003583,Technology,Phones,"Cisco Speaker Phone, with Caller ID"
OFF/FAS-001934,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack"
FUR/CHA-000289,Furniture,Chairs,Novimex Fabric Task Chair
OFF/APP-001055,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax
OFF/BIN-001406,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings
OFF/PAP-002375,Office Supplies,Paper,Xerox 1925
OFF/FAS-001858,Office Supplies,Fasteners,"Advantus Rubber Bands, 12 Pack"
TEC/COP-003266,Technology,Copiers,"HP Copy Machine, Color"
OFF/BIN-001621,Office Supplies,Binders,"Wilson Jones Binder, Recycled"
OFF/BIN-001577,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC
OFF/PAP-002408,Office Supplies,Paper,Xerox 1955
TEC/ACC-003147,Technology,Accessories,"SanDisk Keyboard, Erganomic"
OFF/SUP-002849,Office Supplies,Supplies,"Fiskars Ruler, High Speed"
FUR/CHA-000368,Furniture,Chairs,"SAFCO Swivel Stool, Red"
TEC/PHO-003670,Technology,Phones,"Nokia Audio Dock, Cordless"
FUR/BOO-000008,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Pine"
OFF/STO-002580,Office Supplies,Storage,"Eldon Trays, Industrial"
OFF/FAS-001879,Office Supplies,Fasteners,Colored Push Pins
OFF/PAP-002379,Office Supplies,Paper,Xerox 1929
TEC/ACC-003059,Technology,Accessories,Logitech Gaming G510s - Keyboard
TEC/ACC-002927,Technology,Accessories,"Belkin Flash Drive, Erganomic"
OFF/SUP-002816,Office Supplies,Supplies,"Elite Box Cutter, Easy Grip"
OFF/PAP-002462,Office Supplies,Paper,Xerox 203
OFF/PAP-002274,Office Supplies,Paper,"SanDisk Parchment Paper, 8.5 x 11"
OFF/ENV-001759,Office Supplies,Envelopes,"Jiffy Mailers, Set of 50"
FUR/FUR-000442,Furniture,Furnishings,"Deflect-O Door Stop, Black"
OFF/LAB-002010,Office Supplies,Labels,"Avery Legal Exhibit Labels, Adjustable"
FUR/BOO-000162,Furniture,Bookcases,"Sauder Library with Doors, Traditional"
OFF/BIN-001589,Office Supplies,Binders,Satellite Sectional Post Binders
OFF/ART-001327,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip
OFF/BIN-001489,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine
OFF/SUP-002784,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors
OFF/APP-000918,Office Supplies,Appliances,"Cuisinart Refrigerator, White"
FUR/BOO-000057,Furniture,Bookcases,"Dania Library with Doors, Mobile"
OFF/BIN-001491,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System
OFF/PAP-002253,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes
OFF/SUP-002848,Office Supplies,Supplies,"Fiskars Ruler, Easy Grip"
FUR/FUR-000399,Furniture,Furnishings,"Advantus Photo Frame, Black"
OFF/STO-002698,Office Supplies,Storage,"Smead Box, Wire Frame"
OFF/FAS-001905,Office Supplies,Fasteners,"OIC Thumb Tacks, 12 Pack"
OFF/ART-001189,Office Supplies,Art,Faber Castell Col-Erase Pencils
TEC/MAC-003442,Technology,Machines,"Panasonic Phone, Durable"
TEC/COP-003274,Technology,Copiers,"HP Fax Machine, Digital"
OFF/PAP-002346,Office Supplies,Paper,Xerox 1899
OFF/SUP-002800,Office Supplies,Supplies,Acme Serrated Blade Letter Opener
FUR/FUR-000591,Furniture,Furnishings,Regeneration Desk Collection
OFF/PAP-002382,Office Supplies,Paper,Xerox 1931
OFF/PAP-002443,Office Supplies,Paper,Xerox 1988
OFF/PAP-002430,Office Supplies,Paper,Xerox 1976
OFF/SUP-002808,Office Supplies,Supplies,Acme Titanium Bonded Scissors
TEC/PHO-003579,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless
OFF/PAP-002449,Office Supplies,Paper,Xerox 1993
FUR/CHA-000243,Furniture,Chairs,"Hon Chairmat, Black"
TEC/PHO-003646,Technology,Phones,"Motorola Headset, Cordless"
OFF/PAP-002450,Office Supplies,Paper,Xerox 1994
OFF/PAP-002244,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels
TEC/PHO-003660,Technology,Phones,"Motorola Signal Booster, VoIP"
FUR/BOO-000049,Furniture,Bookcases,"Dania Corner Shelving, Mobile"
TEC/PHO-003520,Technology,Phones,"Apple Smart Phone, Cordless"
FUR/FUR-000551,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs
FUR/BOO-000083,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine"
OFF/BIN-001591,Office Supplies,Binders,"SlimView Poly Binder, 3/8"""
FUR/FUR-000593,Furniture,Furnishings,"Rubbermaid Clock, Duo Pack"
OFF/BIN-001565,Office Supplies,Binders,Insertable Tab Indexes For Data Binders
TEC/PHO-003668,Technology,Phones,"Motorola Speaker Phone, with Caller ID"
OFF/SUP-002799,Office Supplies,Supplies,"Acme Scissors, Steel"
OFF/PAP-002508,Office Supplies,Paper,"Xerox Memo Slips, Premium"
OFF/LAB-002034,Office Supplies,Labels,"Harbour Creations File Folder Labels, Alphabetical"
OFF/BIN-001632,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
OFF/BIN-001593,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
FUR/FUR-000475,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke"
OFF/PAP-002491,Office Supplies,Paper,Xerox 23
OFF/STO-002648,Office Supplies,Storage,Portable Personal File Box
TEC/ACC-003138,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive
OFF/ENV-001805,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"
OFF/PAP-002371,Office Supplies,Paper,Xerox 1921
OFF/ENV-001768,Office Supplies,Envelopes,"Jiffy Peel and Seal, Set of 50"
OFF/PAP-002432,Office Supplies,Paper,Xerox 1978
OFF/PAP-002149,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book
OFF/ART-001235,Office Supplies,Art,Newell 340
OFF/BIN-001642,Office Supplies,Binders,"Wilson Jones Index Tab, Clear"
OFF/SUP-002852,Office Supplies,Supplies,"Fiskars Scissors, Easy Grip"
FUR/FUR-000583,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange"
FUR/TAB-000738,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture
TEC/PHO-003596,Technology,Phones,GE 30522EE2
FUR/FUR-000637,Furniture,Furnishings,"Tenex Clock, Durable"
TEC/ACC-003047,Technology,Accessories,"Logitech Router, Bluetooth"
FUR/CHA-000362,Furniture,Chairs,"SAFCO Steel Folding Chair, Adjustable"
OFF/SUP-002803,Office Supplies,Supplies,"Acme Shears, Serrated"
FUR/BOO-000034,Furniture,Bookcases,"Bush Stackable Bookrack, Pine"
FUR/CHA-000294,Furniture,Chairs,"Novimex Rocking Chair, Set of Two"
OFF/APP-000990,Office Supplies,Appliances,"Hoover Coffee Grinder, Red"
OFF/BIN-001635,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1"""
TEC/PHO-003574,Technology,Phones,Cisco SPA 501G IP Phone
OFF/PAP-002441,Office Supplies,Paper,Xerox 1986
OFF/PAP-002392,Office Supplies,Paper,Xerox 1940
OFF/FAS-001823,Office Supplies,Fasteners,"Accos Clamps, Metal"
FUR/TAB-000674,Furniture,Tables,Balt Solid Wood Rectangular Table
OFF/ENV-001765,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure
OFF/ENV-001775,Office Supplies,Envelopes,"Kraft Clasp Envelope, Set of 50"
TEC/ACC-003146,Technology,Accessories,"SanDisk Keyboard, Bluetooth"
TEC/ACC-002937,Technology,Accessories,"Belkin Memory Card, USB"
OFF/BIN-001650,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders
OFF/PAP-002154,Office Supplies,Paper,"Eaton Cards & Envelopes, 8.5 x 11"
FUR/TAB-000752,Furniture,Tables,"Chromcraft Computer Table, Adjustable Height"
OFF/APP-001011,Office Supplies,Appliances,"Hoover Stove, Silver"
OFF/ENV-001667,Office Supplies,Envelopes,"Ames Clasp Envelope, Recycled"
TEC/PHO-003554,Technology,Phones,"Cisco Audio Dock, VoIP"
TEC/COP-003303,Technology,Copiers,"Sharp Ink, Digital"
FUR/TAB-000763,Furniture,Tables,"Chromcraft Round Table, Fully Assembled"
FUR/TAB-000772,Furniture,Tables,"Chromcraft Wood Table, Rectangular"
OFF/LAB-002086,Office Supplies,Labels,"Novimex Removable Labels, 5000 Label Set"
TEC/ACC-003002,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black
OFF/STO-002739,Office Supplies,Storage,"Tenex Folders, Single Width"
OFF/SUP-002798,Office Supplies,Supplies,"Acme Scissors, Serrated"
OFF/BIN-001584,Office Supplies,Binders,Prestige Round Ring Binders
OFF/PAP-002476,Office Supplies,Paper,Xerox 216
FUR/BOO-000142,Furniture,Bookcases,"Sauder Classic Bookcase, Metal"
OFF/BIN-001634,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders
OFF/ART-001155,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain"
FUR/FUR-000642,Furniture,Furnishings,"Tenex Door Stop, Durable"
TEC/MAC-003356,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop
FUR/TAB-000789,Furniture,Tables,"Hon Conference Table, Fully Assembled"
FUR/TAB-000787,Furniture,Tables,"Hon Computer Table, with Bottom Storage"
TEC/ACC-003158,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth"
OFF/ART-001281,Office Supplies,Art,SANFORD Major Accent Highlighters
OFF/SUP-002879,Office Supplies,Supplies,"Kleencut Scissors, Easy Grip"
FUR/FUR-000631,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats"
OFF/ART-001125,Office Supplies,Art,"Binney & Smith Sketch Pad, Fluorescent"
OFF/ENV-001672,Office Supplies,Envelopes,"Ames Interoffice Envelope, Recycled"
OFF/SUP-002908,Office Supplies,Supplies,"Stiletto Ruler, Serrated"
FUR/CHA-000220,Furniture,Chairs,"Harbour Creations Rocking Chair, Black"
OFF/FAS-001856,Office Supplies,Fasteners,"Advantus Push Pins, Bulk Pack"
TEC/COP-003199,Technology,Copiers,"Brother Ink, High-Speed"
OFF/BIN-001524,Office Supplies,Binders,GBC VeloBinder Strips
FUR/BOO-000072,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Traditional"
OFF/LAB-002123,Office Supplies,Labels,"Smead Round Labels, Laser Printer Compatible"
FUR/BOO-000122,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile"
OFF/ENV-001721,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Set of 50"
FUR/FUR-000626,Furniture,Furnishings,Telescoping Adjustable Floor Lamp
OFF/LAB-002113,Office Supplies,Labels,"Smead Legal Exhibit Labels, 5000 Label Set"
OFF/PAP-002219,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11"
TEC/ACC-003042,Technology,Accessories,"Logitech Mouse, USB"
OFF/SUP-002855,Office Supplies,Supplies,"Fiskars Scissors, Steel"
FUR/BOO-000006,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal"
TEC/COP-003273,Technology,Copiers,"HP Fax Machine, Color"
OFF/APP-000896,Office Supplies,Appliances,"Breville Stove, White"
OFF/FAS-001831,Office Supplies,Fasteners,"Accos Rubber Bands, 12 Pack"
TEC/PHO-003536,Technology,Phones,AT&T EL51110 DECT
TEC/COP-003313,Technology,Copiers,"Sharp Wireless Fax, Laser"
OFF/BIN-001417,Office Supplies,Binders,Avery Legal 4-Ring Binder
OFF/SUP-002777,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut"
OFF/BIN-001424,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems
OFF/STO-002533,Office Supplies,Storage,Akro-Mils 12-Gallon Tote
OFF/BIN-001536,Office Supplies,Binders,"Ibico Binder Covers, Economy"
FUR/FUR-000431,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame
TEC/MAC-003483,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit
TEC/PHO-003613,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector
OFF/FAS-001819,Office Supplies,Fasteners,Acco Hot Clips Clips to Go
FUR/TAB-000838,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer"
OFF/BIN-001375,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders"
TEC/ACC-002950,Technology,Accessories,Belkin Standard 104 key USB Keyboard
TEC/PHO-003710,Technology,Phones,Panasonic KX TS3282B Corded phone
FUR/FUR-000376,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray"
OFF/BIN-001497,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand"
OFF/PAP-002459,Office Supplies,Paper,Xerox 2000
OFF/FAS-001827,Office Supplies,Fasteners,"Accos Push Pins, 12 Pack"
FUR/CHA-000341,Furniture,Chairs,SAFCO Arco Folding Chair
OFF/APP-001024,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center
OFF/ART-001072,Office Supplies,Art,BIC Brite Liner Highlighters
TEC/MAC-003395,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer
TEC/PHO-003623,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker
FUR/TAB-000733,Furniture,Tables,"Bevis Wood Table, with Bottom Storage"
OFF/PAP-002511,Office Supplies,Paper,"Xerox Message Books, Multicolor"
OFF/APP-000978,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room"
OFF/FAS-001880,Office Supplies,Fasteners,Ideal Clamps
OFF/STO-002646,Office Supplies,Storage,Pizazz Global Quick File
TEC/ACC-003058,Technology,Accessories,Logitech Wireless Touch Keyboard K400
TEC/ACC-003085,Technology,Accessories,Memorex Froggy Flash Drive 4 GB
OFF/PAP-002278,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate"
OFF/ART-001194,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue"
OFF/ART-001258,Office Supplies,Art,Prang Colored Pencils
FUR/CHA-000200,Furniture,Chairs,Global Super Steno Chair
TEC/ACC-003037,Technology,Accessories,"Logitech Memory Card, Programmable"
OFF/APP-000876,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210
OFF/BIN-001367,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11"""
OFF/FAS-001851,Office Supplies,Fasteners,Advantus Plastic Paper Clips
TEC/MAC-003357,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner"
OFF/APP-000953,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, White"
TEC/MAC-003315,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White"
OFF/PAP-002470,Office Supplies,Paper,Xerox 210
TEC/ACC-003135,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard
TEC/PHO-003729,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone
OFF/LAB-001943,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
OFF/PAP-002194,Office Supplies,Paper,"Enermax Message Books, Premium"
FUR/FUR-000585,Furniture,Furnishings,Nu-Dell Executive Frame
OFF/ART-001213,Office Supplies,Art,Newell 320
FUR/CHA-000189,Furniture,Chairs,Global Italian Leather Office Chair
OFF/PAP-002140,Office Supplies,Paper,Advantus Motivational Note Cards
OFF/ENV-001799,Office Supplies,Envelopes,Peel & Seel Envelopes
OFF/APP-001020,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector
FUR/FUR-000447,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting"
OFF/APP-000967,Office Supplies,Appliances,"Hamilton Beach Toaster, Red"
TEC/COP-003254,Technology,Copiers,"Hewlett Ink, Laser"
OFF/BIN-001576,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black"
OFF/PAP-002185,Office Supplies,Paper,"Enermax Computer Printout Paper, Multicolor"
OFF/APP-000937,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector
OFF/LAB-002121,Office Supplies,Labels,"Smead Round Labels, Adjustable"
TEC/ACC-003013,Technology,Accessories,"Logitech Flash Drive, Bluetooth"
OFF/BIN-001641,Office Supplies,Binders,Wilson Jones Impact Binders
OFF/SUP-002903,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip"
FUR/FUR-000621,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock"
TEC/ACC-003137,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive
OFF/ART-001310,Office Supplies,Art,"Stanley Markers, Blue"
OFF/BIN-001369,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder
OFF/APP-000894,Office Supplies,Appliances,"Breville Stove, Red"
FUR/TAB-000713,Furniture,Tables,"Bevis Conference Table, Rectangular"
OFF/STO-002558,Office Supplies,Storage,Eldon File Chest Portable File
OFF/PAP-002394,Office Supplies,Paper,Xerox 1942
OFF/SUP-002813,Office Supplies,Supplies,Acme Value Line Scissors
TEC/ACC-003184,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive
OFF/LAB-002051,Office Supplies,Labels,"Hon Color Coded Labels, 5000 Label Set"
OFF/ENV-001715,Office Supplies,Envelopes,Colored Envelopes
OFF/FAS-001845,Office Supplies,Fasteners,"Advantus Clamps, Bulk Pack"
TEC/COP-003206,Technology,Copiers,"Brother Wireless Fax, Digital"
OFF/APP-001049,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts"
TEC/MAC-003317,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder
TEC/PHO-003790,Technology,Phones,Vtech CS6719
TEC/PHO-003786,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet
OFF/BIN-001395,Office Supplies,Binders,"Avery Binding Machine, Recycled"
OFF/APP-001023,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center
OFF/LAB-001986,Office Supplies,Labels,Avery 51
OFF/BIN-001421,Office Supplies,Binders,Avery Poly Binder Pockets
OFF/BIN-001599,Office Supplies,Binders,Trimflex Flexible Post Binders
OFF/FAS-001911,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere
OFF/PAP-002349,Office Supplies,Paper,Xerox 1900
FUR/FUR-000646,Furniture,Furnishings,"Tenex Frame, Durable"
OFF/APP-001038,Office Supplies,Appliances,"KitchenAid Refrigerator, Red"
TEC/COP-003296,Technology,Copiers,"Sharp Fax and Copier, High-Speed"
FUR/FUR-000396,Furniture,Furnishings,"Advantus Light Bulb, Erganomic"
FUR/FUR-000620,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock"
OFF/PAP-002220,Office Supplies,Paper,"Green Bar Message Books, Multicolor"
OFF/APP-000880,Office Supplies,Appliances,"Breville Blender, White"
OFF/ENV-001697,Office Supplies,Envelopes,"Cameo Clasp Envelope, Set of 50"
OFF/APP-000882,Office Supplies,Appliances,"Breville Coffee Grinder, Red"
TEC/MAC-003463,Technology,Machines,"StarTech Calculator, Wireless"
TEC/ACC-003153,Technology,Accessories,"SanDisk Memory Card, USB"
OFF/BIN-001363,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
FUR/FUR-000537,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock"
OFF/STO-002572,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black
OFF/STO-002564,Office Supplies,Storage,Eldon Gobal File Keepers
OFF/ART-001129,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener
OFF/ART-001205,Office Supplies,Art,Newell 313
OFF/PAP-002414,Office Supplies,Paper,Xerox 1960
TEC/ACC-003180,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack"
TEC/MAC-003455,Technology,Machines,Plantronics Single Ear Headset
OFF/PAP-002374,Office Supplies,Paper,Xerox 1924
TEC/ACC-003051,Technology,Accessories,Logitech Trackman Marble Mouse
